"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount"
"1","QEOwZkHydLU","2019-02-28","UC0mZDq7eqbmEQc5Hl11wlvQ","shredded brothers efsane 3 aylik fItness degIsIm","Merhaba arkadaslar, bu video da sizlere fitness degisim, videomu paylastim ve fitness beslenme, kilo alma, kilo verme, gibi bilgiler için kanala abone olup ...","https://i.ytimg.com/vi/QEOwZkHydLU/default.jpg",120,90,"https://i.ytimg.com/vi/QEOwZkHydLU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/QEOwZkHydLU/hqdefault.jpg",480,360,"FIT IKILI","none",111603,851,305,0,373
"2","-YAerhyEiMA","2019-10-10","UCv9bGVvWB4BUu98AYgsBU5Q","die 10 nervigsten fitness dinge","Werbung HEUTE 42% Rabatt auf Alles außer Neuheiten bei MyProtein <U+25BB> http://tidd.ly/569cef8d <U+25C5> Support nur über diesen Link mit dem Code: OSKARMÄRZ ...","https://i.ytimg.com/vi/-YAerhyEiMA/default.jpg",120,90,"https://i.ytimg.com/vi/-YAerhyEiMA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/-YAerhyEiMA/hqdefault.jpg",480,360,"FitnessOskar","none",367579,11165,654,0,455
"3","m2GKs7spWE0","2019-03-01","UCadTei_kVzFAfcec1WyUspw","fitnes antrenörlerinin size hiç anlatmadigi 10 Ipucu","Bir kisisel antrenörle mi vücut çalisiyorsunuz? Bu dogru bir seçim. Eger antrenörünüz gerçek bir profesyonelse, egzersizlerin vücudunuzu nasil etkileyebilecegi ...","https://i.ytimg.com/vi/m2GKs7spWE0/default.jpg",120,90,"https://i.ytimg.com/vi/m2GKs7spWE0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/m2GKs7spWE0/hqdefault.jpg",480,360,"OLUMLU BAK","none",97826,1758,184,0,117
"4","VdxDnuXj4yc","2019-10-18","UCeI_Ji5Wc1YQvG2dCHZJINw","workout mix 2020 fitness amp gym motivation","Stream/Download https://band.link/maxoazo Spotify: <U+25BB>This is Max Oazo: https://spoti.fi/2TGqY4l <U+25BB>Fresh Summer Hits: https://spoti.fi/2Fi1KR9...","https://i.ytimg.com/vi/VdxDnuXj4yc/default.jpg",120,90,"https://i.ytimg.com/vi/VdxDnuXj4yc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/VdxDnuXj4yc/hqdefault.jpg",480,360,"MAX OAZO","none",1703341,19194,1160,0,314
"5","N91yhOqCRQ0","2019-12-30","UCrTlvJkxo5LmCvwz8k3aXLA","2020 is the year <U+0001F525> fitness motivatioNation","Make sure to subscribe and click on the for more motivational videos! | 2020 IS THE YEAR FITNESS MOTIVATION MUSIC: Track 1: NEFFEX - Fear ...","https://i.ytimg.com/vi/N91yhOqCRQ0/default.jpg",120,90,"https://i.ytimg.com/vi/N91yhOqCRQ0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/N91yhOqCRQ0/hqdefault.jpg",480,360,"The Beast Motivation","none",138987,2173,69,0,76
"6","fKdmL4yPNWk","2019-02-01","UCEFHwgY3M8_4w1T5QpC_i_A","krissy cela fitness model gym training women 39 s arm and shoulder exercises","Krissy Cela (@krissycela) - Women's Arm and Shoulder Workouts To Strengthen Upper Body. #armsworkout #shouldersworkout #fitness Subscribe on MY ...","https://i.ytimg.com/vi/fKdmL4yPNWk/default.jpg",120,90,"https://i.ytimg.com/vi/fKdmL4yPNWk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/fKdmL4yPNWk/hqdefault.jpg",480,360,"My Fitness Girls","none",192451,1764,65,0,54
"7","XOpOSmfl3TQ","2019-08-26","UChMcx8GqaV4uz5V_Mq_u0zg","mr olympia 2019 <U+0001F3C6> fitness motivation 2019en 39 s arm and shoulder exercises","This video is about the Mr. Olympia 2019 competitors, showcasing their training to help you choose this years winners! WEAR MOTIVATHLETE APPAREL TO ...","https://i.ytimg.com/vi/XOpOSmfl3TQ/default.jpg",120,90,"https://i.ytimg.com/vi/XOpOSmfl3TQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/XOpOSmfl3TQ/hqdefault.jpg",480,360,"Motivathlete","none",492825,7022,193,0,101
"8","8DZktowZo_k","2019-04-03","UCBINFWq52ShSgUFEoynfSwg","30 minute cardio latin dance workout","Cardio is more than just running on a treadmill! This Latin dance workout proves you can get your heart rate up while shaking your hips and shimmying your ...","https://i.ytimg.com/vi/8DZktowZo_k/default.jpg",120,90,"https://i.ytimg.com/vi/8DZktowZo_k/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/8DZktowZo_k/hqdefault.jpg",480,360,"POPSUGAR Fitness","none",4335378,61813,1023,0,1161
"9","6z3rVuAoe68","2019-12-21","UCOPYfuB--fFoeU7eUM46LLA","best music for your fitness sport and training 2020","Best Music For Your Fitness, Sport and Training 2020 Please subscribe our Workout Music Channel for more weekly new free music: http://goo.gl/1qWwDI ...","https://i.ytimg.com/vi/6z3rVuAoe68/default.jpg",120,90,"https://i.ytimg.com/vi/6z3rVuAoe68/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/6z3rVuAoe68/hqdefault.jpg",480,360,"Workout Music Service","none",426615,2849,283,0,43
"10","HAxbFTqdxMc","2019-12-14","UC49if6153NFe5lUNFSmIDxw","fitness egitmenlerinin spor kazalarina tepkisi","Fitness ve Crossfit egitmenlerinin Tepki verdigi bu bölümde onlara hem merak ettigimiz sorulari sorduk hem de spor salonlarinda yasanan komik ve enteresan ...","https://i.ytimg.com/vi/HAxbFTqdxMc/default.jpg",120,90,"https://i.ytimg.com/vi/HAxbFTqdxMc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/HAxbFTqdxMc/hqdefault.jpg",480,360,"TepkiKolik","none",1232744,45453,725,0,1808
"11","D1cJf_leX9g","2019-05-06","UCXxIurzUx2ztE6D5IzcyTcw","my daily fitness routine how i keep 45 lbs off","My everyday fitness routine is SO important to me. It's so much more than my workouts, so I'm showing you everything I do for my workouts + pre & post workout ...","https://i.ytimg.com/vi/D1cJf_leX9g/default.jpg",120,90,"https://i.ytimg.com/vi/D1cJf_leX9g/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/D1cJf_leX9g/hqdefault.jpg",480,360,"Love Sweat Fitness","none",448757,4504,289,0,253
"12","7vH7JNzUPKE","2019-04-02","UCBE0kDDhhJVR5whCEcdh8xw","complete back workout top 6 best exercises for big back rahul fitness official","business email - 01rahulfitness@gmail.com.","https://i.ytimg.com/vi/7vH7JNzUPKE/default.jpg",120,90,"https://i.ytimg.com/vi/7vH7JNzUPKE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/7vH7JNzUPKE/hqdefault.jpg",480,360,"Rahul Fitness Official","none",825792,17063,865,0,602
"13","EoxywgdaT3I","2019-06-12","UCNCJTCR8UNxxJwUBHhddeXA","american <U+0001F1FA><U+0001F1F8> dream fitness motivation 201 for big back rahul fitness official","American Dream - Fitness Motivation | 2019 <U+25BB>IMPORTANT: If You Have Anything Against My Uploads Contact Me Here: motivanation.official@gmail.com ...","https://i.ytimg.com/vi/EoxywgdaT3I/default.jpg",120,90,"https://i.ytimg.com/vi/EoxywgdaT3I/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/EoxywgdaT3I/hqdefault.jpg",480,360,"Motivanation","none",585252,7466,246,0,74
"14","L6ijApCpBiM","2019-03-23","UCpyy-j2CRqfsRQ2r4o6RjNg","música electrónica 2019<U+0001F50B>para entrenar en el gym<U+0001F50B>fitness motivación mujereial","Música Electrónica 2018  Para Entrenar en el Gym  Fitness Motivación Mujeres Sigue a WhiteBeachMusic - Música Electrónica, EDM, House. Youtube: ...","https://i.ytimg.com/vi/L6ijApCpBiM/default.jpg",120,90,"https://i.ytimg.com/vi/L6ijApCpBiM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/L6ijApCpBiM/hqdefault.jpg",480,360,"White Beach Music","none",2343939,16785,1343,0,178
"15","1sZf1IMuO5U","2019-02-25","UChMcx8GqaV4uz5V_Mq_u0zg","life fitness motivation 2019 <U+0001F525>ntrenar en el gym<U+0001F50B>fitness motivación mujereial","LIFE - FITNESS MOTIVATION 2019 Customize hats on: https://capbeast.com NOT SUBSCRIBED? WHAT ARE YOU EVEN DOING?! JOIN THE FAMILY!","https://i.ytimg.com/vi/1sZf1IMuO5U/default.jpg",120,90,"https://i.ytimg.com/vi/1sZf1IMuO5U/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/1sZf1IMuO5U/hqdefault.jpg",480,360,"Motivathlete","none",1675416,3187,657,0,86
"16","yXZaMPQa-ZM","2019-01-15","UCyl_4Knp3dkpdfOoSHQ74sQ","my fitness transformation while battling an eating disorder","shoutout to the ones who've been here with me for these past few years. shoutout to the ones who've just now decided to tag along. this has been quite the ...","https://i.ytimg.com/vi/yXZaMPQa-ZM/default.jpg",120,90,"https://i.ytimg.com/vi/yXZaMPQa-ZM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/yXZaMPQa-ZM/hqdefault.jpg",480,360,"jazmin gonzalez","none",1520039,74057,557,0,3564
"17","It7GwtQJSzI","2019-12-18","UC49if6153NFe5lUNFSmIDxw","fitness egitmenlerinin sagliksiz yiyeceklere tepkisi","Fitness Egitmenleri sagliksiz besinlere (Hamburger, Baklava, Cola, börek ve seker) tepki veriyor:) Tepki veren sporcular: Baris Okan Belovacikli: ...","https://i.ytimg.com/vi/It7GwtQJSzI/default.jpg",120,90,"https://i.ytimg.com/vi/It7GwtQJSzI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/It7GwtQJSzI/hqdefault.jpg",480,360,"TepkiKolik","none",1982402,53033,1360,0,2517
"18","FC72aEiq_ik","2019-10-03","UCGYapVEjH9q1TBI4RF4TTUg","keluh kesah instruktur fitness melatih namun tertatih","Banyak orang bilang kerjaan paling enak itu adalah melakukan hobi yang dibayar, salah satunya instruktur fitness. Kebayang gak sih gimana syurga-nya kalo ...","https://i.ytimg.com/vi/FC72aEiq_ik/default.jpg",120,90,"https://i.ytimg.com/vi/FC72aEiq_ik/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/FC72aEiq_ik/hqdefault.jpg",480,360,"Samber Rejeki","none",430143,4305,217,0,547
"19","PDD6kDM7svY","2019-04-05","UChMcx8GqaV4uz5V_Mq_u0zg","mistakes <U+0001F60F> fitness motivation 2019tih namun tertatih","MISTAKES FITNESS MOTIVATION 2019 NOT SUBSCRIBED? WHAT ARE YOU EVEN DOING?! JOIN THE FAMILY! - http://bit.ly/subtomotivathlete SONG: ...","https://i.ytimg.com/vi/PDD6kDM7svY/default.jpg",120,90,"https://i.ytimg.com/vi/PDD6kDM7svY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/PDD6kDM7svY/hqdefault.jpg",480,360,"Motivathlete","none",1350380,16363,408,0,92
"20","e5EM9RfyGcU","2019-02-23","UC4rlAVgAK0SGk-yTfe48Qpw","10 tips your fitness coach won 39 t tell you about","Do you work out with a personal trainer? This is the right thing. If he or she is a real pro, you learn a lot about how exercise can affect your body or how you can ...","https://i.ytimg.com/vi/e5EM9RfyGcU/default.jpg",120,90,"https://i.ytimg.com/vi/e5EM9RfyGcU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/e5EM9RfyGcU/hqdefault.jpg",480,360,"BRIGHT SIDE","none",1296395,25363,1342,0,723
"21","Q-CZMT0QjkA","2019-10-09","UChMcx8GqaV4uz5V_Mq_u0zg","train insane <U+0001F621> fitness motivation 2019l you about","FOLLOW MOTIVATHLETE INSTAGRAM: https://www.instagram.com/uljaskarlfit WEAR MOTIVATHLETE APPAREL & BE FEATURED: ...","https://i.ytimg.com/vi/Q-CZMT0QjkA/default.jpg",120,90,"https://i.ytimg.com/vi/Q-CZMT0QjkA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Q-CZMT0QjkA/hqdefault.jpg",480,360,"Motivathlete","none",325546,5014,95,0,86
"22","kEiPal3RrKw","2019-12-22","UCIJwWYOfsCfz6PjxbONYXSg","the unusual beauty standard for fitness girls","Instagram is like high school...except there's concrete evidence who's the most popular, aka how many followers you have. And guess what happens when ...","https://i.ytimg.com/vi/kEiPal3RrKw/default.jpg",120,90,"https://i.ytimg.com/vi/kEiPal3RrKw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/kEiPal3RrKw/hqdefault.jpg",480,360,"blogilates","none",279990,14121,263,0,1156
"23","9m1SQvRlwz0","2019-10-03","UCjfG0dyMUiqKleUnkX6zBrA","how ‘fitness’ damaged my health for years","For workouts to build muscle, lose fat, or get athletic, my training + nutrition guides approved by a world-leading nutrition expert behind the British Olympic team ...","https://i.ytimg.com/vi/9m1SQvRlwz0/default.jpg",120,90,"https://i.ytimg.com/vi/9m1SQvRlwz0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/9m1SQvRlwz0/hqdefault.jpg",480,360,"Natacha Océane","none",226849,9950,90,0,614
"24","c8Yy09aQjTQ","2019-01-21","UCa9_TpiSkqYwcr35uh5N7Og","savage 7 interval fitness and boxing workout","Shadow Boxing Gloves http://natebowerfitness.com/boxing/ Shadow Boxing Series http://natebowerfitness.com/boxing/#shadow-boxing Subscribe here; ...","https://i.ytimg.com/vi/c8Yy09aQjTQ/default.jpg",120,90,"https://i.ytimg.com/vi/c8Yy09aQjTQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/c8Yy09aQjTQ/hqdefault.jpg",480,360,"NateBowerFitness","none",66669,1685,27,0,113
"25","dzMMzyhSBwk","2019-02-07","UCUKJ7bKT-s488_kyJFe3qAg","marmita fitness low carb para semana toda como emagrecer certo ft arnold abetv","Aprenda a emagrecer do jeito certo, preparando suas refeições com antecedência para semana toda, com as marmitinhas low carb você se alimenta bem com ...","https://i.ytimg.com/vi/dzMMzyhSBwk/default.jpg",120,90,"https://i.ytimg.com/vi/dzMMzyhSBwk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/dzMMzyhSBwk/hqdefault.jpg",480,360,"PROJETO VIDA TODA","none",941134,35846,892,0,1209
"26","FgtDRoRJHZM","2019-06-27","UC_22J-0_0RyxfgCdEpIMP1g","rockabye dance fitness","Song:Rockabye Choreographed by: Ronel Monteagudo Dance with:Zin Jenie Rose Enjoy watching Plz Subscribe... No copyright infringement For entertainment ...","https://i.ytimg.com/vi/FgtDRoRJHZM/default.jpg",120,90,"https://i.ytimg.com/vi/FgtDRoRJHZM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/FgtDRoRJHZM/hqdefault.jpg",480,360,"COOL GUYZ RONEL","none",1926807,6404,421,0,45
"27","c_Jdf-VE3cg","2019-01-02","UC9l7xbkF_n-WP61f74AjKvw","imitando fotos tumblr fotos en pareja versión fitness","Imitando fotos tumblr - Fotos en pareja versión fitness <U+25BB> Descarga gratis mi ebook 10 claves para perder grasa: https://bit.ly/ebook_grasa6 <U+25BB> Mi Método ...","https://i.ytimg.com/vi/c_Jdf-VE3cg/default.jpg",120,90,"https://i.ytimg.com/vi/c_Jdf-VE3cg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/c_Jdf-VE3cg/hqdefault.jpg",480,360,"Entrena con Sergio Peinado","none",1432141,50167,1430,0,2127
"28","enYITYwvPAQ","2019-04-17","UCVl6ZdslZz2Zj-34bMJFPbg","tuesday fast walking in 30 minutes fitness videos","30 minutes of fast walking everyday is so HEALTHY! Make a HEALTHY CHOICE today and WALK with us! We will keep the PACE for you! You just have to move ...","https://i.ytimg.com/vi/enYITYwvPAQ/default.jpg",120,90,"https://i.ytimg.com/vi/enYITYwvPAQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/enYITYwvPAQ/hqdefault.jpg",480,360,"Walk at Home by Leslie Sansone","none",10531208,75636,2847,0,2298
"29","qJAOKycXBLs","2019-12-02","UCugkbgfIKX64z9e6txo9G1Q","routine fitness débutant <U+0001F3CB><U+0001F3FC><U+200D><U+2640><U+FE0F> 20 min full boDs","Une routine fitness full body pour raffermir son corps, adaptée et accessible à tous, même les débutants déconditionnés au sport, ça vous dit ?? Je vous propose ...","https://i.ytimg.com/vi/qJAOKycXBLs/default.jpg",120,90,"https://i.ytimg.com/vi/qJAOKycXBLs/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/qJAOKycXBLs/hqdefault.jpg",480,360,"Lucile Woodward","none",44294,1339,9,0,339
"30","oBK6jaKS6ww","2019-05-23","UCqGbBVZK3PoUIVtoTldr_2A","top 5 reasons why planet fitness is actually pretty damn good","People always put down Planet Fitness, but I give my Top 5 reasons why the gym chain is actually pretty damn good. SRF site- https://://www.","https://i.ytimg.com/vi/oBK6jaKS6ww/default.jpg",120,90,"https://i.ytimg.com/vi/oBK6jaKS6ww/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/oBK6jaKS6ww/hqdefault.jpg",480,360,"Stevie Richards","none",26866,NA,NA,0,184
"31","UAvg60B0WG8","2019-09-15","UCDZsyOkn-WTiTwgAvZSQ_cg","mi mensaje para la tóxica comunidad fitness de youtube chuzados vs naturales","Se nos está yendo el tema de las manos. <U+2728> ¿Quieres un mensaje personalizado de mi parte? Aquí puedes obtenerlo: https://www.cameo.com/jordiwild ¡Mi ...","https://i.ytimg.com/vi/UAvg60B0WG8/default.jpg",120,90,"https://i.ytimg.com/vi/UAvg60B0WG8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/UAvg60B0WG8/hqdefault.jpg",480,360,"El Rincón De Giorgio","none",1157430,89861,4809,0,5261
"32","YpLkElQfqPE","2019-03-05","UClTBXlWPx7L_jhJ_vdRAu-A","305 fitness x tiësto full body workout","Tiësto, the GRAMMY® Award-winning, platinum-certified, international icon is gifting 305 Fitness an exclusive mix & at-home workout that you can do anywhere!","https://i.ytimg.com/vi/YpLkElQfqPE/default.jpg",120,90,"https://i.ytimg.com/vi/YpLkElQfqPE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/YpLkElQfqPE/hqdefault.jpg",480,360,"305 Fitness","none",57721,866,33,0,68
"33","3t7rWfliXeA","2019-08-30","UC3fDhCgQq9YHPsfkzQlYFFg","kore 39 de fi<U+0307>tness bir ayda efsane deg<U+0306>is¸im","Kore'de fitness ile bir ayda efsane degisim nasil oluyor? Kore'de fitness, spor, body making, body building gibi konulari ve egzersiz yaparak bir ayda efsane ...","https://i.ytimg.com/vi/3t7rWfliXeA/default.jpg",120,90,"https://i.ytimg.com/vi/3t7rWfliXeA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/3t7rWfliXeA/hqdefault.jpg",480,360,"Ali Ertugrul TV","none",1874403,73366,2031,0,6567
"34","5_kWGHrV9FQ","2019-12-01","UC8wXC0ZCfGt3HaVLy_fdTQw","5 cheap fitness trackers from amazon battle it out should you buy","We bought 5 off-brand smartwatches on Amazon and set out to answer one question: Is a single one of them actually worth it? The watches we bought: Duiwoim ...","https://i.ytimg.com/vi/5_kWGHrV9FQ/default.jpg",120,90,"https://i.ytimg.com/vi/5_kWGHrV9FQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/5_kWGHrV9FQ/hqdefault.jpg",480,360,"Digital Trends","none",11096,118,14,0,12
"35","S10UT1jw7pA","2019-11-18","UCwboyKXJkCiHajQorzh-agQ","can i get a perfect wii fit fitness age being unfit","can i get a perfect wii fit fitness age being unfit more wii fit: https://tinyurl.com/yx5grg7e Twitter: https://twitter.com/Poofesure | merch: ...","https://i.ytimg.com/vi/S10UT1jw7pA/default.jpg",120,90,"https://i.ytimg.com/vi/S10UT1jw7pA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/S10UT1jw7pA/hqdefault.jpg",480,360,"Poofesure","none",1204154,35585,400,0,2431
"36","qQ96oXp5RTU","2019-06-11","UCGku32OWE9nnRKrJiA4UlKA","beginner dynamic warm up exercises nerd fitness","Here are some examples for a warm-up you can do before you begin your strength training session. Your goal is to warm up your muscles and put them through ...","https://i.ytimg.com/vi/qQ96oXp5RTU/default.jpg",120,90,"https://i.ytimg.com/vi/qQ96oXp5RTU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/qQ96oXp5RTU/hqdefault.jpg",480,360,"Nerd Fitness","none",135846,360,10,0,8
"37","jOUHoHOBkJA","2019-11-10","UCVLN0tY51ewH44wUtx3YZTA","best fitness games switch oculus quest vr amp more","Reviews of the best fitness/exercise games for the Nintendo Switch, Oculus Quest VR, PSVR and other consoles. If you wanna have fun while getting hench, ...","https://i.ytimg.com/vi/jOUHoHOBkJA/default.jpg",120,90,"https://i.ytimg.com/vi/jOUHoHOBkJA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/jOUHoHOBkJA/hqdefault.jpg",480,360,"Tech Spurt","none",7165,157,6,0,11
"38","k67Q9EzpQGQ","2019-08-20","UCOmcA3f_RrH6b9NmcNa4tdg","fitbit inspire hr vs mi band 4 best fitness tracker","Lexy reviews the Fitbit Inspire HR vs the budget Xiaomi Mi Band 4. One fitness tracker costs $100 and the other is $40, so which one is the best value?","https://i.ytimg.com/vi/k67Q9EzpQGQ/default.jpg",120,90,"https://i.ytimg.com/vi/k67Q9EzpQGQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/k67Q9EzpQGQ/hqdefault.jpg",480,360,"CNET","none",176459,2550,182,0,276
"39","2JWq5SDXwLw","2019-11-28","UCi7Zk9baY1tvdlgxIML8MXg","73 year old fitness phenom inspiring others around the world","A 73-year-old from Ontario has inspired people from around the world with her transformation tale. Subscribe to CTV News to watch more videos: ...","https://i.ytimg.com/vi/2JWq5SDXwLw/default.jpg",120,90,"https://i.ytimg.com/vi/2JWq5SDXwLw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/2JWq5SDXwLw/hqdefault.jpg",480,360,"CTV News","none",643449,12050,329,0,789
"40","E03PGn0RqZc","2019-11-24","UCbGevuq9xAqqBGW_2ginhrQ","deutschland was geht 47 fitness mit felix lobrecht","In einem Fitnessstudio in Saarbrücken treffen Hazel und Thomas die wandelnde Comedy-Sensation Felix Lobrecht auf ein schnelles Training. Hazel Brugger ...","https://i.ytimg.com/vi/E03PGn0RqZc/default.jpg",120,90,"https://i.ytimg.com/vi/E03PGn0RqZc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/E03PGn0RqZc/hqdefault.jpg",480,360,"Hazel & Thomas","none",1375010,33623,1360,0,1272
"41","BaWwY77Xhz0","2019-03-03","UCN5xN8gIljvWYnsj06V8WbQ","fitness instagram quot comedy quot","NEW MERCH: https://pyrocynical.store/ ill chin out a bedrock block Twitter <U+25BB> https://twitter.com/pyrocynicalTV losers in video<U+25BB> Sir_Zurp: ...","https://i.ytimg.com/vi/BaWwY77Xhz0/default.jpg",120,90,"https://i.ytimg.com/vi/BaWwY77Xhz0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/BaWwY77Xhz0/hqdefault.jpg",480,360,"Pyrocynical","none",2378531,110356,1310,0,12236
"42","O5bbhJeDGOY","2019-09-28","UCwboyKXJkCiHajQorzh-agQ","can i get a perfect wii sports fitness not being fit","can i get a perfect wii sports fitness not being fit more wii sports: https://tinyurl.com/y6btx272 Twitter: https://twitter.com/Poofesure | Disc: ...","https://i.ytimg.com/vi/O5bbhJeDGOY/default.jpg",120,90,"https://i.ytimg.com/vi/O5bbhJeDGOY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/O5bbhJeDGOY/hqdefault.jpg",480,360,"Poofesure","none",1189458,29036,593,0,1861
"43","yhHaoiSm4yo","2019-04-23","UCxPz_s4mMg0ntRk220e9Peg","fitness classic 2019 <U+0001F947> kilpailu viikonloppueing fit","INSTAGRAM - https://www.instagram.com/pernillabockerman/","https://i.ytimg.com/vi/yhHaoiSm4yo/default.jpg",120,90,"https://i.ytimg.com/vi/yhHaoiSm4yo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/yhHaoiSm4yo/hqdefault.jpg",480,360,"Pernilla Böckerman","none",363287,9473,689,0,906
"44","xGTmpWCoKtw","2019-05-23","UCIjC-JC-u2HOYCmROBVLuzQ","phillip weeden xtreme fitness studio grand opening","ASAP Media Productions: ""I DO NOT OWN THE RIGHTS TO THE MUSIC"". I had the pleasure of putting in a little video work at Phillip Weeden's soft grand ...","https://i.ytimg.com/vi/xGTmpWCoKtw/default.jpg",120,90,"https://i.ytimg.com/vi/xGTmpWCoKtw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/xGTmpWCoKtw/hqdefault.jpg",480,360,"RINOLDO ALLEN","none",399485,6714,147,0,301
"45","kAl31AbnUFg","2019-10-15","UCFSpQu4Ha82Cwfu5KJhl5fQ","quot warrior quot by havana brown shine dance fitness","In honor of Breast Cancer Awareness Month we would like to dedicate this video to all those who have been affected by breast cancer. We added clips of some ...","https://i.ytimg.com/vi/kAl31AbnUFg/default.jpg",120,90,"https://i.ytimg.com/vi/kAl31AbnUFg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/kAl31AbnUFg/hqdefault.jpg",480,360,"SHiNE DANCE FITNESS","none",126434,2715,51,0,38
"46","a1Ydgfbfmmo","2019-09-06","UCpE5S-iuV221aM4vxaHbU6w","fbi physical fitness test pft protocol","Correct technique guide for the FBI Physical Fitness Test (PFT). For more information, visit https://www.fbijobs.gov/career-paths/special-agents.","https://i.ytimg.com/vi/a1Ydgfbfmmo/default.jpg",120,90,"https://i.ytimg.com/vi/a1Ydgfbfmmo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/a1Ydgfbfmmo/hqdefault.jpg",480,360,"FBI – Federal Bureau of Investigation","none",65583,1191,43,0,NA
"47","so3qAPrTrPw","2019-09-01","UCFSpQu4Ha82Cwfu5KJhl5fQ","quot attention quot by todrick hall shine dance fitness","We hope you love this routine! Get up and give it a try and bring on the sass!! Better yet...we want to see you in action doing it with us! Tag us and use our ...","https://i.ytimg.com/vi/so3qAPrTrPw/default.jpg",120,90,"https://i.ytimg.com/vi/so3qAPrTrPw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/so3qAPrTrPw/hqdefault.jpg",480,360,"SHiNE DANCE FITNESS","none",94714,2046,45,0,62
"48","iQfk3HQOL3g","2019-12-26","UC8BflqjX7NsnTkO9GwUJITg","free 60 minute at home workout with refit cardio workout fitness for everybody","For today's YouTube release we're doing something we've never done before! We're giving you a full, one-hour workout FOR FREE! Yes, you read that ...","https://i.ytimg.com/vi/iQfk3HQOL3g/default.jpg",120,90,"https://i.ytimg.com/vi/iQfk3HQOL3g/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/iQfk3HQOL3g/hqdefault.jpg",480,360,"REFITREV","none",31037,635,7,0,46
"49","S6l5evkEwvc","2019-06-09","UCidWf5rg6HUg3vMKwZLzDkw","la boa sonora santanera coreografía zumba fitness isra fs king fitnessstreet laboa","LaBoa #ZUMBA #SonoraSantanera #Alquimia.","https://i.ytimg.com/vi/S6l5evkEwvc/default.jpg",120,90,"https://i.ytimg.com/vi/S6l5evkEwvc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/S6l5evkEwvc/hqdefault.jpg",480,360,"ISRA FS KING","none",601275,6443,284,0,68
